X,Y,InitialLatitude,InitialLongitude,POOState
-76.830002481,42.5970085070001,42.597,-76.83,US-NY
-94.521267135,35.7363963940001,35.73639,-94.52126,US-OK
-88.4923955949999,37.210336963,37.21217,-88.49269,US-IL
-77.852502702,41.1897304020001,,,US-PA
-94.122776953,34.6546662110001,34.65466,-94.12277,US-AR
-96.474887618,35.387816233,35.38781,-96.47488,US-OK
-89.256975847,37.6782470140001,37.680197,-89.257258,US-IL
-89.122275811,37.705997026,37.70784,-89.12257,US-IL
-86.7484647219999,30.592155662,30.59215,-86.74846,US-FL
-92.5522300219999,46.7316749610001,,,US-MN
-105.560341668,41.2595911710001,,,US-WY
-89.538305582,32.383205951,32.3832,-89.5383,US-MS
-93.5630667899999,34.428276194,34.42827,-93.56306,US-AR
-92.297186559,35.9823065480001,35.9823,-92.29718,US-AR
-84.6225044339999,36.5227847790001,,,US-TN
-111.425111591,40.3823960300001,40.38239,-111.4251,US-UT
-112.666012511,44.6947163770001,44.69471,-112.666,US-MT
-96.458788273,42.1953773610001,42.28288,-96.50017,US-NE
-87.148388583,41.6221248360001,41.622117,-87.148383,US-IN
-112.800112634,45.2099864130001,45.20998,-112.8001,US-MT
-92.1722363379999,33.1238359990001,33.12383,-92.17223,US-AR
-81.618614376,33.361395449,33.361389,-81.618611,US-SC
-118.964597463,48.1949460180001,48.19494,-118.964583,US-WA
-108.301411778,45.8512668910001,45.85126,-108.3014,US-MT
-88.530125622,37.4226070010001,37.41591,-88.54618,US-IL
-88.783705332,31.5396058000001,31.5396,-88.7837,US-MS
-92.512200411,44.5399327600001,,,US-MN
-91.068535948,31.369895682,31.36989,-91.06853,US-MS
-113.090311612,37.7984656090001,37.79846,-113.0903,US-UT
-116.928366992,34.4113789720001,34.411374,-116.928355,US-CA
-123.504213877,41.4809351330001,41.49266,-123.4935,US-CA
-70.6729286999999,43.6350464000001,,,US-ME
-94.17111842,47.6526382980001,47.65263,-94.17111,US-MN
-67.715809,44.5180721,,,US-ME
-92.187561234,47.6377488140001,,,US-MN
-93.205506502,31.065035541,31.06503,-93.2055,US-LA
-95.652863595,47.460701532,,,US-MN
-93.189786499,31.0824355450001,31.08243,-93.18978,US-LA
-89.795115744,33.9945062730001,33.99456,-89.79533,US-MS
-108.968562704,44.5995257000001,,,US-WY
-81.8299032589999,29.102745466,29.10327,-81.82936,US-FL
-123.698069444,41.08472729,,,US-CA
-89.115905402,31.0786956900001,31.07869,-89.1159,US-MS
-94.8283086759999,48.036008296,48.036,-94.8283,US-MN
-92.6550072059999,41.9825075750001,,,US-IA
-93.9733469,34.4520261800001,34.49267,-93.99235,US-AR
-116.940011997,34.4497271750001,,,US-CA
-116.637513044,43.3296758910001,43.32967,-116.6375,US-ID
-86.589134679,30.6340056770001,30.634,-86.58913,US-FL
-94.301873434,30.60483874,30.60483333,-94.30186667,US-TX
-95.747477767,39.318976951,39.31897,-95.74747,US-KS
-105.784811301,46.4539371820001,46.45393,-105.7848,US-MT
-87.394972323,41.6271606010001,,,US-IN
-100.084176973,48.8416746230001,,,US-ND
-94.556172609,46.6675871100001,,,US-MN
-70.549047285,43.611510154,,,US-ME
-99.883899143,48.855841308,,,US-ND
-100.026121402,48.8480635170001,,,US-ND
-105.532911277,46.6509372260001,46.65093,-105.5329,US-MT
-100.994455003,48.8783412120001,,,US-ND
-99.726121319,48.842507987,,,US-ND
-99.7405657689999,48.8480635430001,,,US-ND
-96.67019269,48.8631415840001,,,US-MN
-100.026676963,48.8691746310001,,,US-ND
-99.7411213249999,48.849452431,,,US-ND
-93.927087786,46.391508539,,,US-MN
-104.604911137,47.103937359,47.10393,-104.6049,US-MT
-100.037232508,48.8083412890001,,,US-ND
-99.82334356,48.8061190860001,,,US-ND
-100.095288094,48.875841291,,,US-ND
-100.09528809,48.8586190680001,,,US-ND
-100.095565868,48.8586190680001,,,US-ND
-100.02723252,48.8783412980001,,,US-ND
-100.063343634,48.8458412910001,,,US-ND
-96.665659367,48.9209915910001,,,US-MN
-99.7241768809999,48.8755635470001,,,US-ND
-99.7230657649999,48.8511190990001,,,US-ND
-100.043621406,48.842230181,,,US-ND
-93.898078662,46.495541669,,,US-MN
-118.967013999,46.1500858850001,46.14602,-118.9616,US-WA
-99.8977880419999,48.88834131,,,US-ND
-104.193911027,47.063927392,47.06392,-104.1939,US-MT
-99.8766769269999,48.8938968690001,,,US-ND
-99.893065806,48.8236190810001,,,US-ND
-96.175642516,48.690024937,,,US-MN
-117.307414152,48.1723361960001,48.17142,-117.309,US-WA
-117.440614015,47.4786261350001,47.4794,-117.4408,US-WA
-96.826859309,48.371491511,,,US-MN
-105.865811326,46.4825871780001,46.48258,-105.8658,US-MT
-113.429712721,44.990256334,44.99025,-113.4297,US-MT
-70.4096600999999,43.5297860000001,,,US-ME
-112.028112479,45.2407664880001,45.145,-112.0447,US-MT
-112.790612704,45.592936449,45.59293,-112.7906,US-MT
-112.81811271,45.5933464460001,45.59334,-112.8181,US-MT
-111.994412412,44.9140964600001,44.91409,-111.9944,US-MT
-111.805112398,45.05322649,45.05322,-111.8051,US-MT
-96.383927667,36.329536406,36.32953,-96.38392,US-OK
-104.842221825,41.1213828200001,,,US-WY
-119.276913737,44.5737757420001,44.60189,-119.3149,US-OR
-95.627231011,47.2707365270001,,,US-MN
-114.936713532,47.482276395,47.48232,-114.9369,US-MT
-119.922714383,47.1400358500001,47.13841,-119.9289,US-WA
-118.928514456,48.1947000220001,48.20898,-118.9285,US-WA
-117.801114184,47.9200661260001,47.92559,-117.811,US-WA
-98.251418051,35.150896102,35.15089,-98.25141,US-OK
-70.3895366,43.5123578000001,,,US-ME
-97.010025997,48.2023248090001,,,US-MN
-92.791341154,46.4135582320001,,,US-MN
-94.03998904,46.1973178050001,,,US-MN
-89.082605799,37.700367027,37.7138,-89.1182,US-IL
-97.0090926949999,48.377141497,,,US-MN
-88.159738859,41.409424744,41.409417,-88.159733,US-IL
-112.16331279,46.6799066070001,46.67998,-112.1649,US-MT
-109.957310621,33.7897952760001,33.78989,-109.988,US-AZ
-117.407838032,33.884186884,33.884182,-117.407826,US-CA
-94.9142087,48.030608289,48.0306,-94.9142,US-MN
-113.177511141,32.1535048850001,32.1535,-113.1775,US-AZ
-94.752137289,36.9301065980001,36.9301,-94.75213,US-OK
-119.398912435,34.729314861,34.69899,-119.3709,US-CA
-88.177575858,41.342497731,41.3444,-88.177883,US-IL
-99.74056577,48.8525079870001,,,US-ND
-100.633065339,45.1338963520001,,,US-SD
-70.5432218,44.3090786000001,,,US-ME
-91.426397421,46.417438329,46.4177,-91.42479,US-WI
-118.317192239,34.520114903,34.52011,-118.31718,US-CA
-117.269226971,33.4123148370001,33.41231,-117.269215,US-CA
-119.952755981,39.0167302350001,39.016725,-119.952743,US-NV
-121.947846062,37.0398879160001,37.039883,-121.947833,US-CA
-92.0021926589999,46.874947353,,,US-MN
-110.023211293,40.327406131,40.3274,-110.023409,US-UT
-106.401609929,34.607625586,34.60762,-106.4016,US-NM
-70.712246254,43.371634891,,,US-ME
-118.378102228,34.276024873,34.27602,-118.37809,US-CA
-94.591072964,46.709785658,,,US-MN
-94.1442082359999,46.564988154,,,US-MN
-97.97665024,38.217029638,38.21696,-97.97657,US-KS
-106.406399536,40.5973394330001,40.5961,-106.4062,US-CO
-108.371177207,36.7167891120001,,,US-NM
-92.787062652,46.861552594,,,US-MN
-118.103972221,34.733554939,34.73355,-118.10396,US-CA
-79.59033576,33.045056446,33.03638,-79.58132,US-SC
-94.144973523,33.041872568,33.04186667,-94.14496667,US-TX
-121.999493224,38.382585025,38.38258,-121.99948,US-CA
-112.181211529,38.641675772,38.63712,-112.1791,US-UT
-85.859875401,43.6295882480001,43.62595,-85.84893,US-MI
-94.2409382609999,46.546258144,,,US-MN
-92.987480773,45.519397305,,,US-MN
-93.140580787,45.7290132890001,,,US-MN
-118.170692232,34.7331749350001,34.73317,-118.17068,US-CA
-93.296545721,45.2899326030001,,,US-MN
-88.9730853409999,30.603595592,30,-88.97737,US-MS
-110.266511353,40.401986121,40.402048,-110.266553,US-UT
-79.722492808,33.2409364860001,33.24093,-79.72249,US-SC
-106.22620983,33.808275472,33.8928,-106.8744,US-NM
-110.193899726,35.811949988,,,US-AZ
-105.198900486,48.1125074110001,,,US-MT
-111.851310976,33.467445131,33.46744,-111.8513,US-AZ
-116.224912979,43.3932159340001,43.3923,-116.2285,US-ID
-105.36158972,43.6399278960001,,,US-WY
-105.361738458,43.638743349,43.63799,-105.3605,US-WY
-105.361597082,43.6412212000001,43.63902,-105.3602,US-WY
-105.694309684,33.4085654360001,33.40856,-105.6943,US-NM
-85.354171179,33.723061993,,,US-AL
-120.61526892,37.6241090620001,37.624104,-120.615256,US-CA
-108.838110364,33.447865284,33.43804,-108.8552,US-NM
-93.801955925,46.177016096,,,US-MN
-88.507123452,45.729708423,45.7297,-88.507117,US-WI
-105.36172472,43.6387188960001,,,US-WY
-85.9041713349999,33.6850063640001,,,US-AL
-122.081213719,41.8394722840001,41.839467,-122.0812,US-CA
-95.132308735,47.8700082510001,47.86996,-95.13251,US-MN
-105.781309707,33.4657554400001,33.46301,-105.7719,US-NM
-94.684007029,33.5530059760001,33.553,-94.684,US-TX
-118.138902224,34.693964932,34.69396,-118.13889,US-CA
-94.79883556,46.416668299,,,US-MN
-95.5676228,47.2586055,,,US-MN
-106.687910016,34.908925616,34.90892,-106.6881,US-NM
-113.462511831,39.0709257290001,39.06994,-113.461,US-UT
-92.5938964599999,45.067508053,,,US-WI
-97.095459435,48.638491521,,,US-MN
-95.656648783,48.812238252,,,US-MN
-94.7294152709999,46.0194181860001,,,US-MN
-95.581008944,48.323008273,,,US-MN
-93.6872774779999,45.3089496740001,,,US-MN
-99.814732448,48.8111190870001,,,US-ND
-111.893311527,39.121695849,39.12916,-111.8528,US-UT
-96.0150090879999,48.4272304730001,,,US-MN
-91.4424591549999,43.6380640130001,,,US-MN
-105.736009663,32.9730553640001,32.97301,-105.736,US-NM
-117.513214151,48.0056361630001,48.0048,-117.5148,US-WA
-95.114051456,48.8094196580001,,,US-MN
-114.032411823,38.065235574,37.53164,-113.425,US-UT
-110.454210691,33.378735191,33.37873,-110.4542,US-AZ
-82.440170939,38.741257535,38.78541,-82.42542,US-OH
-114.597411617,34.916595167,34.91659,-114.5974,US-AZ
-117.829782147,34.4153149200001,34.41531,-117.82977,US-CA
-117.836012149,34.4230849200001,34.42308,-117.836,US-CA
-94.9056086959999,48.024508289,48.0245,-94.9056,US-MN
-120.124588854,37.7269881060001,37.726983,-120.124576,US-CA
-96.365563799,42.160562918,,,US-NE
-79.760003102,38.3736185750001,38.373611,-79.76,US-WV
-94.548457142,35.7334263920001,35.73342,-94.54845,US-OK
-94.660287173,35.7481663890001,35.74816,-94.66028,US-OK
-105.579709779,35.003755691,35.00375,-105.5797,US-NM
-96.117224426,46.9082893830001,,,US-MN
-81.547583172,28.978875444,28.9802,-81.5491,US-FL
-83.976670956,36.691395963,,,US-KY
-99.9899221639999,48.254511897,,,US-ND
-92.1164666339999,37.5890268540001,37.58414,-92.1127,US-MO
-99.9899221639999,48.254511897,,,US-ND
-106.880058224,44.564100877,,,US-WY
-102.603534927,48.597185702,,,US-ND
-93.180976516,31.460045623,31.46004,-93.18097,US-LA
-109.426561411,42.118819887,,,US-WY
-95.387703,46.9775931,,,US-MN
-118.094622215,34.685694934,34.68569,-118.09461,US-CA
-118.369612201,33.962134839,33.96213,-118.3696,US-CA
-110.215411328,40.2894501120001,40.28389,-110.2154,US-UT
-96.239729785,35.757784112,,,US-OK
-96.086674231,35.568895185,,,US-OK
-96.255285412,36.0541730640001,,,US-OK
-120.603634045,38.694658157,38.694653,-120.603621,US-CA
-121.43902249,41.0018292780001,41.001824,-121.439009,US-CA
-96.4714924739999,47.9997248280001,,,US-MN
-89.631672318,32.5769503880001,,,US-MS
-93.2419765989999,32.7055658720001,32.70556,-93.24197,US-LA
-92.9900167279999,35.735756468,35.73581,-92.99009,US-AR
-94.122706953,34.654606211,34.65466,-94.12277,US-AR
-102.688066373,47.9491742910001,,,US-ND
-80.950722915,26.2872447990001,26.28724,-80.95072,US-FL
-102.456121891,48.0616743240001,,,US-ND
-90.252228985,44.080008058,,,US-WI
-94.426228103,46.0299570550001,,,US-MN
-99.268898141,43.968896305,,,US-SD
-99.441398201,44.0733407500001,,,US-SD
-99.4933426589999,44.078618524,,,US-SD
-93.146706506,31.448615622,31.44861,-93.1467,US-LA
-88.9305553729999,31.554005798,31.554,-88.93055,US-MS
-92.652590539,41.9932575760001,,,US-IA
-94.763508653,48.0106082980001,48.0106,-94.7635,US-MN
-89.560865588,32.3722159480001,32.37221,-89.56086,US-MS
-91.007915934,31.4350056980001,31.435,-91.00791,US-MS
-89.2673656379999,34.6499964270001,34.64999,-89.26736,US-MS
-93.614108136,46.899808239,,,US-MN
-94.988908694,47.871608263,47.8716,-94.9889,US-MN
-96.67019269,48.8631415840001,,,US-MN
-96.779376058,48.8746582430001,,,US-MN
-89.293835648,34.697166435,34.69716,-89.29383,US-MS
-92.219106354,33.1788360080001,33.17883,-92.2191,US-AR
-86.9536166349999,41.6097300660001,,,US-IN
-87.410561217,41.6330633800001,,,US-IN
-92.628757196,41.9604242400001,,,US-IA
-99.746399101,48.8322302060001,,,US-ND
-92.16331653,36.0840265730001,36.08402,-92.16331,US-AR
-108.718038401,36.8133113260001,,,US-NM
-110.663344276,35.9252833090001,,,US-AZ
-94.6992172609999,36.76272657,36.76272,-94.69921,US-OK
-80.806443159,33.8316565800001,33.83165,-80.80644,US-SC
-118.704214531,48.6596860760001,48.6707,-118.7219,US-WA
-120.91881428,45.900305668,45.90493,-120.9163,US-WA
-115.687713133,44.8226961060001,44.84735,-115.6889,US-ID
-94.30372017,46.336125258,,,US-MN
-94.723377274,36.833556582,36.83355,-94.72337,US-OK
-109.747306945,48.2589719330001,,,US-MT
-108.610411366,43.0107365550001,43.01073,-108.6104,US-WY
-119.200614686,48.915316036,48.91421,-119.1975,US-WA
-111.239112392,45.6658366020001,45.66583,-111.2391,US-MT
-94.69448726,36.7646665710001,36.76466,-94.69448,US-OK
-81.6002813699999,33.3513954470001,33.351389,-81.600278,US-SC
-93.17629807,45.7777288340001,,,US-MN
-70.5617349999999,43.5971103000001,,,US-ME
-95.91199746,35.2221662310001,35.22216,-95.91199,US-OK
-96.987277746,35.3516162010001,35.35161,-96.98727,US-OK
-92.969995253,46.468836729,,,US-MN
-94.59518594,46.5297282940001,,,US-MN
-93.514013091,45.7623980910001,,,US-MN
-105.357460722,43.6610868990001,,,US-WY
-122.39929359,40.669515172,40.66951,-122.39928,US-CA
-92.8570767739999,36.8211466760001,36.81816,-92.85988,US-MO
-105.361000722,43.6564968980001,,,US-WY
-118.184762165,33.9046348430001,33.90463,-118.18475,US-CA
-110.508611821,43.289306427,43.38686,-110.8534,US-WY
-92.851606356,29.9342253180001,29.93422,-92.8516,US-LA
-112.643913147,47.870076661,47.87007,-112.6439,US-MT
-70.7202579,44.123932,,,US-ME
-105.35575072,43.6490028970001,,,US-WY
-110.849112519,46.735746739,46.73574,-110.8491,US-MT
-104.103310471,43.9736070390001,,,US-WY
-107.669610037,32.2688451610001,32.268911,-107.669697,US-NM
-118.613614536,48.744336091,48.7431,-118.6354,US-WA
-111.894512736,46.694846634,46.69484,-111.8945,US-MT
-108.766310488,35.216385545,35.21638,-108.7663,US-NM
-114.452612688,43.665086118,43.66672,-114.4521,US-ID
-93.742317441,45.418598074,,,US-MN
-111.998411413,37.938485701,37.69278,-112.1503,US-UT
-94.861683706,46.8873667130001,,,US-MN
-83.81361537,37.6213961550001,,,US-KY
-69.700063309,44.830816456,,,US-ME
-103.698764064,48.3772560790001,,,US-ND
-108.053911386,43.925306705,,,US-WY
-119.401544586,48.3759059820001,48.34474,-119.4098,US-WA
-81.68294322,29.211035495,29.19411,-81.68276,US-FL
-108.556149472,36.757950217,,,US-NM
-122.571972527,40.0494641110001,40.049459,-122.571959,US-CA
-111.753211643,40.2753359930001,40.3,-111.7327,US-UT
-80.471893317,38.339497539,38.33949,-80.47215,US-WV
-90.0471879359999,46.667009138,46.66795,-90.03992,US-MI
-80.622150239,25.376157763,25.3779,-80.62383,US-FL
-92.902323461,45.3891439980001,,,US-MN
-93.236299359,45.3667830690001,,,US-MN
-96.048387523,35.5924562920001,35.59245,-96.04838,US-OK
-90.405486125,37.114866852,37.11307,-90.40072,US-MO
-94.7398085899999,47.6831249250001,,,US-MN
-108.330566087,36.7166724480001,,,US-NM
-70.7299705,43.5746161000001,,,US-ME
-94.49844698,33.5456819830001,33.545676,-94.49844,US-TX
-82.494153954,38.717789528,38.7175,-82.494444,US-OH
-94.369618605,46.07850187,,,US-MN
-101.40582886,35.600998014,,,US-TX
-95.557708879,47.9912082330001,47.9912,-95.5577,US-MN
-108.54374979,38.7658230420001,38.765817,-38.76582,US-CO
-112.880713116,47.5019866060001,47.50198,-112.8807,US-MT
-116.754323013,46.7652209870001,46.76814,-116.7536,US-ID
-118.475102256,34.410104882,34.4101,-118.47509,US-CA
-109.075843804,34.624727643,,,US-AZ
-114.025911689,36.820855431,36.82085,-114.0259,US-AZ
-110.761511905,43.4779964250001,43.47799,-110.7615,US-WY
-109.861111616,42.861746435,43.07132,-110.2306,US-WY
-122.318813647,41.137895213,41.13984,-122.3168,US-CA
-105.242313559,35.9597680430001,,,US-NM
-120.967278146,39.0422411590001,39.042236,-120.967265,US-CA
-103.245967179,34.111442272,,,US-NM
-98.86306536,47.9802857390001,,,US-ND
-103.229603187,34.265794998,,,US-NM
-99.0130654019999,47.9838968380001,,,US-ND
-99.065009865,48.0072301690001,,,US-ND
-94.1216653719999,45.647193755,,,US-MN
-98.613620837,47.9280635320001,,,US-ND
-98.868065363,47.9866746280001,,,US-ND
-98.866398696,47.9897301840001,,,US-ND
-98.817232002,47.9161190680001,,,US-ND
-110.931711823,42.7288163310001,42.86272,-109.86,US-WY
-114.05631279,44.6869062480001,44.69184,-114.0474,US-ID
-120.835714548,47.1792057550001,47.17904,-120.8366,US-WA
-98.846398697,48.021952411,,,US-ND
-98.89528759,47.9727857350001,,,US-ND
-98.99223184,47.9800079500001,,,US-ND
-99.767788002,48.8655635420001,,,US-ND
-93.449771316,47.264818962,,,US-MN
-117.819814184,47.902976123,47.90297,-117.8198,US-WA
-114.290311588,35.236215224,35.23587,-114.291,US-AZ
-99.722510203,48.820837985,,,US-ND
-80.708063076,32.696676331,32.69667,-80.70806,US-SC
-94.1638130759999,45.7091431750001,,,US-MN
-95.035808706,47.862308258,47.8623,-95.0358,US-MN
-96.7661577489999,36.1224563490001,36.12245,-96.76615,US-OK
-114.468701909,33.7301239780001,33.69423,-114.4708,US-AZ
-94.0429611759999,46.4164327890001,,,US-MN
-94.678656862,30.549872049,30.54986667,-94.67865,US-TX
-86.345810574,39.0916590580001,39.091712,-86.345903,US-IN
-120.912513191,39.450975198,39.45184,-121.0475,US-CA
-109.288340509,34.12917536,,,US-AZ
-114.226413568,48.267066529,48.26706,-114.2264,US-MT
-115.41141188,36.160065264,36.16198,-115.4093,US-NV
-95.780776209,48.5928744070001,,,US-MN
-120.899213171,39.3146451870001,39.31464,-120.8992,US-CA
-107.920311384,44.0975067360001,,,US-WY
-114.047513344,47.4408398160001,,,US-MT
-110.671911787,42.8553163660001,42.86994,-110.6728,US-WY
-111.853211624,39.9666759500001,39.96667,-111.8532,US-UT
-83.012713887,35.2753968100001,35.27545,-83.012783,US-NC
-118.762112325,34.6649148920001,34.66491,-118.7621,US-CA
-118.753812321,34.63697489,34.45319,-117.6623,US-CA
-115.412211881,36.163705265,36.16006,-115.4114,US-NV
-82.972953875,35.26957681,35.269633,-82.973033,US-NC
-121.907196531,40.7850052220001,40.785,-121.907183,US-CA
-80.067683022,35.4459269560001,35.445983,-80.06775,US-NC
-117.727714154,47.8469861290001,47.84694,-117.7278,US-WA
-118.568314534,48.7712060970001,48.7702,-118.5644,US-WA
-110.368621986,35.83444998,,,US-AZ
-82.942713865,35.2587268090001,35.258783,-82.942783,US-NC
-108.732871687,36.288144586,,,US-NM
-101.521273884,35.5537150000001,,,US-TX
-117.232814023,47.681766171,47.67882,-117.2288,US-WA
-118.079514447,48.7834261520001,48.78245,-118.0818,US-WA
-95.854981578,47.0838413920001,,,US-MN
-108.273410381,35.1819655680001,35.36361,-108.5091,US-NM
-122.307721547,40.468451164,40.468446,-122.307708,US-CA
-106.783510059,35.179845652,35.1449,-106.7949,US-NM
-95.8552314,47.0942621,,,US-MN
-92.4094567239999,37.7101668600001,37.69624,-92.40363,US-MO
-97.601115536,48.415798119,,,US-ND
-117.865832125,34.0654848790001,34.06548,-117.86582,US-CA
-87.355005294,37.5230626760001,,,US-KY
-98.299318059,35.0954660900001,35.09546,-98.29931,US-OK
-85.2336153749999,30.1066723010001,,,US-FL
-95.3923437,46.9815963,,,US-MN
-95.283340586,35.0666729330001,,,US-OK
-117.676702102,34.177874902,34.17787,-117.67669,US-CA
-93.007206807,36.7321366520001,36.73314,-93.01139,US-MO
-118.467852254,34.4069448820001,34.40694,-118.46784,US-CA
-121.56131397,43.7925054670001,43.78869,-121.5595,US-OR
-106.670310022,35.024615635,35.02461,-106.6703,US-NM
-117.862832172,34.634844942,34.63484,-117.86282,US-CA
-118.343902194,33.9329148370001,33.93291,-118.34389,US-CA
-93.382506742,34.424846202,34.4249,-93.3825,US-AR
-117.697714203,48.0785761480001,48.0817,-117.6927,US-WA
-110.446810683,33.2880651790001,33.2932,-110.4481,US-AZ
-117.948462134,34.0152648690001,34.00307,-117.88773,US-CA
-91.908296594,37.7946269020001,37.80113,-91.90639,US-MO
-87.196375035,34.2826764380001,34.28267,-87.19637,US-AL
-84.2078642399999,35.342916777,35.33424,-84.2166,US-TN
-95.854175464,47.0205636410001,,,US-MN
-117.983672183,34.524644923,34.52464,-117.98366,US-CA
-84.559984089,30.2582156560001,30.25827,-84.56012,US-FL
-80.903335902,26.295282802,26.30766,-80.91705,US-FL
-102.404455159,47.8044520770001,,,US-ND
-91.101915956,31.3510156770001,31.35101,-91.10191,US-MS
-112.295412731,46.253716556,46.25852,-112.2954,US-MT
-95.598827762,47.310455518,,,US-MN
-74.9872238,41.3116753370001,41.311667,-74.987222,US-PA
-88.9399053719999,31.4733057810001,31.4733,-88.9399,US-MS
-115.447913793,48.173456394,48.1724,-115.4477,US-MT
-106.049511147,45.252237026,45.25223,-106.0495,US-MT
-98.528058374,38.147036594,38.14703,-98.52805,US-KS
-123.087814921,47.2178955140001,47.21754,-123.0882,US-WA
-109.984311072,38.563895917,38.56389,-109.9844,US-UT
-92.804903933,45.3068346200001,,,US-MN
-117.708514301,48.4738261730001,48.47388,-117.7087,US-WA
-94.834307316,36.998036605,36.99803,-94.8343,US-OK
-118.859024475,36.110489037,36.110484,-118.859012,US-CA
-92.433895459,35.461673143,,,US-AR
-87.42278344,41.60861893,,,US-IN
-93.7772291809999,36.3094509360001,,,US-AR
-94.843807318,36.994106604,36.9941,-94.8438,US-OK
-118.244072169,33.8317248320001,33.83172,-118.24406,US-CA
-92.664173338,35.7091731790001,,,US-AR
-89.353975518,32.112445902,32.11244,-89.35397,US-MS
-94.836008675,48.015308293,48.0153,-94.836,US-MN
-92.169173241,36.2066732960001,,,US-AR
-91.257784105,36.3788955730001,,,US-AR
-121.300413727,42.637875412,42.72491,-121.3003,US-OR
-94.065788377,47.5793382960001,47.57933,-94.06578,US-MN
-91.322228502,36.105562218,,,US-AR
-81.6650033879999,33.347506444,33.3475,-81.665,US-SC
-92.25250648,35.03333967,,,US-AR
-114.856611774,36.1191652950001,36.02684,-114.7717,US-NV
-108.711123511,48.4838960100001,,,US-MT
-106.917510411,38.553336125,,,US-CO
-95.8426769,47.0965372000001,,,US-MN
-91.2082963939999,37.713476923,37.70622,-91.21984,US-MO
-92.553063357,46.7383416270001,,,US-MN
-95.849052,47.0932215,,,US-MN
-95.8487711,47.0932795000001,,,US-MN
-98.0912902539999,46.0329297810001,,,US-ND
-108.304034519,44.3861057350001,,,US-WY
-70.1999772999999,43.9160569000001,,,US-ME
-96.893149815,48.0939684620001,,,US-MN
-88.1358958449999,41.339317733,41.33931,-88.13589,US-IL
-88.043665818,41.3362277370001,41.33622,-88.04366,US-IL
-89.814172222,30.2316721500001,,,US-LA
-79.661114165,39.765007853,39.765,-79.661111,US-PA
-88.031175816,41.3560477410001,41.35604,-88.03117,US-IL
-88.017535814,41.369297745,41.36929,-88.01753,US-IL
-91.324596373,37.0343067920001,37.03759,-91.32527,US-MO
-88.026865815,41.353847741,41.35384,-88.02686,US-IL
-88.054115821,41.335857737,41.33585,-88.05411,US-IL
-88.020785815,41.3715177450001,41.37151,-88.02078,US-IL
-94.15632821,46.3769881270001,,,US-MN
-84.302454346,36.6068270320001,36.61867,-84.31276,US-KY
-94.259781262,46.520661139,,,US-MN
-123.118347278,42.4622274330001,,,US-OR
-75.242779888,41.3991753440001,41.399167,-75.242778,US-PA
-95.0725082929999,45.1936190070001,,,US-MN
-92.832156626,34.8925663160001,34.89256,-92.83241,US-AR
-121.048514038,44.5933355710001,44.59227,-121.0587,US-OR
-79.7858363299999,41.468064172,41.468056,-79.785833,US-PA
-74.991945791,41.145008305,41.145,-74.991944,US-PA
-115.454213688,47.71603636,47.71812,-115.4568,US-MT
-111.423711295,37.912195737,37.91287,-111.4233,US-UT
-94.9146086979999,48.0184082870001,48.0184,-94.9146,US-MN
-94.9066086719999,47.8798082700001,47.8798,-94.9066,US-MN
-77.6011135809999,40.581675096,40.581667,-77.601111,US-PA
-108.348987607,44.8395127800001,,,US-WY
-88.558894132,30.725283432,,,US-MS
-85.9290254429999,43.8295482780001,43.82994,-85.92992,US-MI
-117.840112114,33.984384871,33.98438,-117.8401,US-CA
-117.387112193,35.773715096,35.76124,-117.3809,US-CA
-94.742908637,47.9545082930001,47.9545,-94.7429,US-MN
-113.957127453,48.063384118,48.06424,-113.9573,US-MT
-152.487903868,57.7530844620001,57.753083,-152.487883,US-AK
-70.3693013399999,43.5199256400001,,,US-ME
-89.098385804,37.7072370280001,37.70868,-89.09492,US-IL
-86.5606846909999,31.0712057750001,31.0712,-86.56068,US-AL
-94.914008699,48.0228082880001,48.0228,-94.914,US-MN
-86.562424693,31.114885784,31.11488,-86.56242,US-AL
-87.273515056,34.268256432,34.26905,-87.26659,US-AL
-83.746184845,44.5244385140001,44.5246,-83.7466,US-MI
-115.457734426,40.7345337510001,40.735717,-115.457667,US-NV
-114.145846647,47.215839788,,,US-MT
-117.844912116,34.0007048730001,34.0007,-117.8449,US-CA
-84.830004527,37.0033403890001,,,US-KY
-82.68194801,38.7247295220001,38.724722,-82.681944,US-OH
-116.465539845,33.587615901,33.587611,-116.465528,US-CA
-94.13246779,46.017565162,,,US-MN
-82.586467982,38.721507525,38.7215,-82.586464,US-OH
-106.991760552,39.649645267,39.649639,-106.9918,US-CO
-108.482710235,32.669645185,32.66964,-108.4827,US-NM
-93.946000539,45.8390318290001,,,US-MN
-108.319704972,36.7159224490001,,,US-NM
-80.018853006,35.4319469550001,35.432,-80.019,US-NC
-120.830171105,38.887361157,38.887356,-120.830158,US-CA
-89.138055412,31.158775706,31.158333,-89.141667,US-MS
-114.349613322,47.0617864220001,47.05762,-114.35,US-MT
-118.118622211,34.582754922,34.58275,-118.11861,US-CA
-114.417791193,47.323617536,,,US-MT
-106.313609941,35.000545651,35.7047,-105.4345,US-NM
-102.884570664,46.8904484880001,,,US-ND
-120.978998144,39.011516156,39.011511,-120.978985,US-CA
-121.48216946,40.7477812550001,40.747776,-121.482156,US-CA
-80.770742938,28.749555409,28.74955,-80.77074,US-FL
-80.770742938,28.7495854090001,28.74958,-80.77074,US-FL
